label,sub_type,r,g,b,rg_ratio
Tomato,Tomato 9,136.54,103.26,94.64,1.3224
Tomato,Tomato 9,149.05,106.81,95.26,1.3955
Tomato,Tomato 9,155.88,115.57,103.36,1.3488
Tomato,Tomato 9,158.36,112.87,99.92,1.4031
Tomato,Tomato 9,135.3,101.93,93.31,1.3274
Tomato,Tomato 9,138.61,93.62,82.53,1.4806
Tomato,Tomato 9,142.62,106.61,95.83,1.3378
Tomato,Tomato 9,144.18,111.84,102.27,1.2892
Tomato,Tomato 9,148.39,101.49,89.16,1.462
Tomato,Tomato 9,138.6,98.47,88.85,1.4075
Tomato,Tomato 9,147.22,108.19,97.91,1.3608
Tomato,Tomato 9,130.67,85.27,74.72,1.5324
Tomato,Tomato 9,151.04,104.22,91.29,1.4492
Tomato,Tomato 9,147.75,101.01,88.61,1.4627
Tomato,Tomato 9,145.79,96.99,83.06,1.5031
Tomato,Tomato 9,135.66,94.35,82.66,1.4378
Tomato,Tomato 9,142.59,109.18,101.01,1.306
Tomato,Tomato 9,146.23,107.43,98.85,1.3612
Tomato,Tomato 9,142.26,104.12,94.91,1.3663
Tomato,Tomato 9,151.46,115.63,104.66,1.3098
Tomato,Tomato 9,148.75,106.62,94.93,1.3951
Tomato,Tomato 9,138.82,92.18,82.81,1.5061
Tomato,Tomato 9,145.73,99.4,87.52,1.4661
Tomato,Tomato 9,134.4,87.3,76.53,1.5396
Tomato,Tomato 9,117.51,83.9,73.75,1.4006
Tomato,Tomato 9,135.12,101.86,93.07,1.3266
Tomato,Tomato 9,147.7,110.33,101.3,1.3388
Tomato,Tomato 9,147.64,100.91,88.85,1.4631
Tomato,Tomato 9,153.31,115.62,104.84,1.3259
Tomato,Tomato 9,137.67,106.04,96.79,1.2982
Tomato,Tomato 9,125.09,93.15,83.44,1.3428
Tomato,Tomato 9,128.8,84.38,74.1,1.5265
Tomato,Tomato 9,128.8,89.48,77.66,1.4393
Tomato,Tomato 9,140.46,94.66,85.48,1.4838
Tomato,Tomato 9,127.3,89.47,78.95,1.4228
Tomato,Tomato 9,134.01,86.43,76.67,1.5506
Tomato,Tomato 9,151.73,115.85,105.2,1.3098
Tomato,Tomato 9,129.45,89.53,77.19,1.4458
Tomato,Tomato 9,133.78,85.27,74.15,1.5688
Tomato,Tomato 9,149.09,114.5,105.9,1.3021
Tomato,Tomato 9,132.07,80.26,68.01,1.6455
Tomato,Tomato 9,136.85,92.27,81.52,1.4831
Tomato,Tomato 9,131.98,82.56,71.08,1.5986
Tomato,Tomato 9,147.55,106.66,97.38,1.3834
Tomato,Tomato 9,163.07,121.68,109.28,1.3401
Tomato,Tomato 9,142.14,96.92,86.28,1.4665
Tomato,Tomato 9,153.69,114.37,102.23,1.3438
Tomato,Tomato 9,151.03,103.65,91.98,1.4572
Tomato,Tomato 9,144.22,101.33,92.5,1.4233
Tomato,Tomato 9,148.62,108.38,99.26,1.3713
Tomato,Tomato 9,144.6,104.21,92.84,1.3876
Tomato,Tomato 9,147.44,100.04,87.67,1.4738
Tomato,Tomato 9,152.78,115.13,104.17,1.3271
Tomato,Tomato 9,160.0,115.23,102.3,1.3885
Tomato,Tomato 9,151.35,104.12,91.29,1.4536
Tomato,Tomato 9,140.3,95.71,84.26,1.4658
Tomato,Tomato 9,134.06,88.95,78.11,1.5072
Tomato,Tomato 9,153.45,115.06,103.48,1.3337
Tomato,Tomato 9,130.25,87.27,77.09,1.4925
Tomato,Tomato 9,129.71,84.28,73.93,1.5391
Tomato,Tomato 9,130.48,99.01,89.45,1.3179
Tomato,Tomato 9,145.13,104.82,93.39,1.3846
Tomato,Tomato 9,140.86,108.94,99.73,1.2929
Tomato,Tomato 9,146.7,108.54,100.04,1.3516
Tomato,Tomato 9,133.92,87.1,76.39,1.5376
Tomato,Tomato 9,152.49,105.52,93.91,1.4451
Tomato,Tomato 9,135.83,104.94,95.71,1.2944
Tomato,Tomato 9,140.35,91.53,77.25,1.5333
Tomato,Tomato 9,143.07,102.15,90.34,1.4006
Tomato,Tomato 9,138.69,94.19,81.39,1.4724
Tomato,Tomato 9,130.76,90.02,77.66,1.4526
Tomato,Tomato 9,141.64,109.63,100.06,1.292
Tomato,Tomato 9,145.02,104.97,93.62,1.3815
Tomato,Tomato 9,133.68,92.48,79.76,1.4456
Tomato,Tomato 9,149.44,113.42,102.78,1.3176
Tomato,Tomato 9,143.86,103.32,91.48,1.3924
Tomato,Tomato 9,147.17,109.33,100.09,1.3462
Tomato,Tomato 9,151.02,104.1,91.26,1.4508
Tomato,Tomato 9,143.72,100.95,92.3,1.4237
Tomato,Tomato 9,151.81,111.63,100.14,1.36
Tomato,Tomato 9,128.84,90.82,79.09,1.4187
Tomato,Tomato 9,156.57,110.86,99.42,1.4124
Tomato,Tomato 9,156.92,111.42,100.03,1.4084
Tomato,Tomato 9,149.8,113.48,102.52,1.32
Tomato,Tomato 9,142.47,97.93,88.96,1.4548
Tomato,Tomato 9,153.71,117.49,106.67,1.3083
Tomato,Tomato 9,142.56,98.2,86.71,1.4517
Tomato,Tomato 9,138.89,102.3,91.17,1.3576
Tomato,Tomato 9,133.67,92.32,79.71,1.4479
Tomato,Tomato 9,127.8,83.6,73.46,1.5287
Tomato,Tomato 9,156.75,111.21,99.76,1.4095
Tomato,Tomato 9,136.65,89.28,79.65,1.5306
Tomato,Tomato 9,145.0,103.1,94.53,1.4065
Tomato,Tomato 9,132.24,91.51,79.05,1.4451
Tomato,Tomato 9,148.76,101.04,88.22,1.4723
Tomato,Tomato 9,145.07,108.81,100.66,1.3332
Tomato,Tomato 9,142.23,98.96,88.96,1.4372
Tomato,Tomato 9,126.12,81.75,71.42,1.5428
Tomato,Tomato 9,157.35,111.42,98.42,1.4122
Tomato,Tomato 9,128.65,89.62,77.84,1.4355
Tomato,Tomato 9,126.82,82.63,72.53,1.5348
Tomato,Tomato 9,132.67,86.98,76.52,1.5253
Tomato,Tomato 9,135.99,104.51,94.98,1.3013
Tomato,Tomato 9,148.07,107.81,98.92,1.3734
Tomato,Tomato 9,129.15,84.39,74.29,1.5305
Tomato,Tomato 9,142.27,98.63,88.64,1.4425
Tomato,Tomato 9,150.33,103.42,90.6,1.4536
Tomato,Tomato 9,121.28,85.3,75.18,1.4217
Tomato,Tomato 9,132.73,91.75,79.41,1.4466
Tomato,Tomato 9,124.51,78.25,67.85,1.5912
Tomato,Tomato 9,139.15,89.8,75.58,1.5495
Tomato,Tomato 9,146.81,110.91,100.15,1.3237
Tomato,Tomato 9,145.61,106.01,95.01,1.3735
Tomato,Tomato 9,139.31,97.8,85.56,1.4245
Tomato,Tomato 9,155.45,118.93,108.13,1.3071
Tomato,Tomato 9,132.45,86.13,76.11,1.5378
Tomato,Tomato 9,129.34,89.19,76.94,1.4502
Tomato,Tomato 9,146.87,108.62,99.15,1.3522
Tomato,Tomato 9,146.64,113.5,104.55,1.292
Tomato,Tomato 9,154.76,114.49,102.07,1.3517
Tomato,Tomato 9,144.11,108.17,100.1,1.3323
Tomato,Tomato 9,145.61,104.25,95.71,1.3968
Tomato,Tomato 9,144.94,101.4,89.76,1.4294
Tomato,Tomato 9,146.9,108.87,100.31,1.3494
Tomato,Tomato 9,132.36,90.29,79.91,1.4659
Tomato,Tomato 9,145.67,109.15,100.9,1.3346
Tomato,Tomato 9,135.08,84.01,72.13,1.608
Tomato,Tomato 9,141.93,92.23,80.35,1.5389
Tomato,Tomato 9,133.01,84.92,73.96,1.5663
Tomato,Tomato 9,124.71,92.82,82.86,1.3435
Tomato,Tomato 9,152.13,104.88,93.38,1.4506
Tomato,Tomato 9,144.18,99.08,88.21,1.4552
Tomato,Tomato 9,154.88,118.02,107.22,1.3123
Tomato,Tomato 9,133.21,87.89,77.22,1.5156
Tomato,Tomato 9,128.85,90.17,79.18,1.4289
Tomato,Tomato 9,161.67,120.47,107.98,1.342
Tomato,Tomato 9,143.89,110.25,102.43,1.3052
Tomato,Tomato 9,143.32,99.32,90.41,1.4431
Tomato,Tomato 9,150.68,103.56,90.79,1.4551
Tomato,Tomato 9,146.63,108.86,99.55,1.3469
Tomato,Tomato 9,154.91,118.52,107.65,1.307
Tomato,Tomato 9,134.9,103.35,94.0,1.3052
Tomato,Tomato 9,147.43,98.87,87.12,1.4911
Tomato,Tomato 9,151.57,114.1,103.62,1.3284
Tomato,Tomato 9,148.39,100.99,88.25,1.4693
Tomato,Tomato 9,134.58,97.99,86.63,1.3733
Tomato,Tomato 9,150.98,115.13,104.52,1.3114
Tomato,Tomato 9,149.03,109.44,100.79,1.3617
Tomato,Tomato 9,140.04,90.09,78.22,1.5543
Tomato,Tomato 9,142.61,98.39,86.61,1.4495
Tomato,Tomato 9,139.53,92.73,79.3,1.5047
Tomato,Tomato 9,150.38,116.39,107.77,1.292
Tomato,Tomato 9,140.5,95.81,85.4,1.4664
Tomato,Tomato 9,151.89,108.42,96.34,1.401
Tomato,Tomato 9,136.31,85.38,73.45,1.5966
Tomato,Tomato 9,154.65,108.6,96.5,1.424
Tomato,Tomato 9,151.3,110.92,99.18,1.364
Tomato,Tomato 9,151.72,115.49,104.56,1.3138
Tomato,Tomato 9,133.98,86.24,76.57,1.5535
Tomato,Tomato 9,137.89,87.57,75.57,1.5747
Tomato,Tomato 9,140.51,95.86,84.56,1.4658
Tomato,Tomato 9,133.31,85.38,74.26,1.5614
Tomato,Tomato 9,153.99,117.54,106.8,1.3101
Tomato,Tomato 9,143.47,94.52,80.36,1.518
Tomato,Tomato 9,115.87,81.47,71.35,1.4223
Tomato,Tomato 9,135.42,98.62,87.34,1.3731
Tomato,Tomato 9,148.24,101.63,89.49,1.4586
Tomato,Tomato 9,146.24,107.21,98.65,1.3641
Tomato,Tomato 9,133.77,82.5,70.36,1.6215
Tomato,Tomato 9,126.44,89.41,79.08,1.4141
Tomato,Tomato 9,148.17,107.65,98.57,1.3764
Tomato,Tomato 9,142.84,109.44,101.44,1.3052
Tomato,Tomato 9,154.63,108.39,96.32,1.4266
Tomato,Tomato 9,147.82,108.65,100.01,1.3606
Tomato,Tomato 9,152.09,115.15,103.89,1.3209
Tomato,Tomato 9,132.73,82.08,69.95,1.6171
Tomato,Tomato 9,154.04,107.48,95.95,1.4331
Tomato,Tomato 9,141.25,96.95,86.75,1.4569
Tomato,Tomato 9,152.69,116.5,105.86,1.3107
Tomato,Tomato 9,144.29,111.78,101.99,1.2908
Tomato,Tomato 9,133.94,88.65,77.98,1.511
Tomato,Tomato 9,128.99,89.3,77.39,1.4444
Tomato,Tomato 9,144.97,112.12,102.46,1.2929
Tomato,Tomato 9,132.51,86.99,76.48,1.5233
Tomato,Tomato 9,153.73,107.22,94.92,1.4337
Tomato,Tomato 9,135.47,90.69,80.07,1.4938
Tomato,Tomato 9,141.69,91.79,80.12,1.5437
Tomato,Tomato 9,162.16,118.6,105.63,1.3673
Tomato,Tomato 9,127.59,83.62,73.35,1.5257
Tomato,Tomato 9,146.77,108.1,99.49,1.3578
Tomato,Tomato 9,134.85,93.4,83.3,1.4437
Tomato,Tomato 9,135.37,104.5,95.57,1.2954
Tomato,Tomato 9,161.13,120.51,108.29,1.3371
Tomato,Tomato 9,161.21,120.55,108.19,1.3373
Tomato,Tomato 9,143.96,108.1,100.03,1.3318
Tomato,Tomato 9,144.64,99.29,88.2,1.4567
Tomato,Tomato 9,153.54,106.82,95.42,1.4374
Tomato,Tomato 9,135.82,104.3,94.99,1.3022
Tomato,Tomato 9,141.4,96.76,86.22,1.4614
Tomato,Tomato 9,147.41,114.12,105.27,1.2916
Tomato,Tomato 9,145.58,112.14,102.06,1.2982
Tomato,Tomato 9,125.58,81.36,70.82,1.5435
Tomato,Tomato 9,150.63,106.47,94.45,1.4148
Tomato,Tomato 9,140.79,95.08,85.89,1.4808
Tomato,Tomato 9,156.83,116.32,103.87,1.3483
Tomato,Tomato 9,138.83,107.03,97.73,1.2971
Tomato,Tomato 9,147.88,112.88,104.09,1.31
Tomato,Tomato 9,126.58,89.32,78.72,1.4171
Tomato,Tomato 9,136.32,95.26,85.39,1.4311
Tomato,Tomato 9,132.72,86.28,76.2,1.5382
Tomato,Tomato 9,120.28,84.63,74.32,1.4212
Tomato,Tomato 9,163.05,120.48,107.71,1.3533
Tomato,Tomato 9,147.84,108.5,99.81,1.3625
Tomato,Tomato 9,139.5,94.26,83.71,1.48
Tomato,Tomato 9,126.91,82.86,72.69,1.5316
Tomato,Tomato 9,127.6,83.9,73.5,1.5208
Tomato,Tomato 9,140.97,104.99,94.04,1.3427
Tomato,Tomato 9,152.57,105.68,93.11,1.4437
Tomato,Tomato 9,138.47,102.16,91.09,1.3554
Tomato,Tomato 9,147.61,106.65,97.44,1.3841
Tomato,Tomato 9,130.03,81.56,70.55,1.5942
Tomato,Tomato 9,143.19,99.88,91.11,1.4336
Tomato,Tomato 9,135.14,101.76,92.96,1.328
Tomato,Tomato 9,144.42,95.4,83.54,1.5138
Tomato,Tomato 9,137.43,105.99,96.48,1.2966
Tomato,Tomato 9,143.93,109.27,101.13,1.3173
Tomato,Tomato 9,161.63,120.78,108.53,1.3382
Tomato,Tomato 9,152.08,115.24,104.2,1.3197
Tomato,Tomato 9,147.2,112.42,102.14,1.3093
Tomato,Tomato 9,146.72,110.92,102.3,1.3227
Tomato,Tomato 9,137.59,104.08,95.67,1.3219
Tomato,Tomato 9,145.69,109.64,100.74,1.3287
Tomato,Tomato 9,142.84,109.1,100.99,1.3093
Tomato,Tomato 9,139.6,106.37,98.03,1.3124
Tomato,Tomato 9,137.35,103.77,95.15,1.3236
Tomato,Tomato 9,153.24,115.3,103.76,1.329
Tomato,Tomato 9,146.95,108.86,100.47,1.35
Tomato,Tomato 9,148.62,114.83,105.89,1.2942
Tomato,Tomato 9,117.55,84.19,74.0,1.3963
Tomato,Tomato 9,148.41,113.29,102.88,1.31
Tomato,Tomato 9,151.28,105.5,92.82,1.4339
Tomato,Tomato 9,136.31,105.39,96.49,1.2934
Tomato,Tomato 9,144.72,104.47,92.77,1.3852
Tomato,Tomato 9,150.04,108.37,96.74,1.3845
Tomato,Tomato 9,132.21,84.72,74.69,1.5606
Tomato,Tomato 9,132.42,86.99,76.62,1.5223
Tomato,Tomato 9,147.1,108.17,97.99,1.3598
Tomato,Tomato 9,143.58,109.54,101.48,1.3108
Tomato,Tomato 9,143.33,107.88,99.75,1.3286
Tomato,Tomato 9,153.52,117.11,106.39,1.3109
Tomato,Tomato 9,146.47,112.04,101.69,1.3074
Tomato,Tomato 9,148.59,109.98,101.48,1.3511
Tomato,Tomato 9,134.83,101.73,92.91,1.3254
Tomato,Tomato 9,137.67,94.63,82.38,1.4548
Tomato,Tomato 9,141.83,100.73,88.88,1.408
Tomato,Tomato 9,148.42,109.12,100.49,1.3602
Tomato,Tomato 9,140.52,104.36,93.46,1.3464
Tomato,Tomato 9,147.2,110.85,100.86,1.3279
Tomato,Tomato 9,137.18,96.64,86.73,1.4195
Tomato,Tomato 9,127.7,88.76,76.85,1.4386
Tomato,Tomato 9,131.24,85.65,75.25,1.5323
Tomato,Tomato 9,142.52,98.7,88.68,1.444
Tomato,Tomato 9,147.29,108.62,100.09,1.356
Tomato,Tomato 9,132.19,100.77,91.2,1.3119
Tomato,Tomato 9,150.68,115.08,104.4,1.3093
Tomato,Tomato 9,154.93,108.4,97.09,1.4292
Tomato,Tomato 9,145.88,108.32,99.77,1.3467
Tomato,Tomato 9,143.87,99.03,88.16,1.4527
Tomato,Tomato 9,130.43,87.64,77.36,1.4883
Tomato,Tomato 9,138.79,97.58,85.44,1.4224
Tomato,Tomato 9,132.73,82.03,70.08,1.618
Tomato,Tomato 9,133.02,87.04,76.47,1.5282
Tomato,Tomato 9,146.41,103.49,91.88,1.4147
Tomato,Tomato 9,154.61,117.64,106.7,1.3143
Tomato,Tomato 9,148.01,108.62,100.09,1.3627
Tomato,Tomato 9,143.71,111.76,102.29,1.2858
Tomato,Tomato 9,141.56,96.66,86.22,1.4644
Tomato,Tomato 9,139.22,93.99,83.34,1.4811
Tomato,Tomato 9,130.26,81.73,70.64,1.5938
Tomato,Tomato 9,137.06,95.29,83.28,1.4384
Tomato,Tomato 9,140.38,94.66,85.33,1.483
Tomato,Tomato 9,131.69,84.91,74.83,1.551
Tomato,Tomato 9,135.99,104.99,95.86,1.2953
Tomato,Tomato 9,123.02,86.76,76.63,1.4179
Tomato,Tomato 9,156.63,110.59,99.32,1.4163
Tomato,Tomato 9,161.66,120.5,108.11,1.3416
Tomato,Tomato 9,146.85,107.98,97.59,1.36
Tomato,Tomato 9,145.59,99.14,87.46,1.4686
Tomato,Tomato 9,162.86,120.76,107.98,1.3487
Tomato,Tomato 9,134.0,92.13,82.07,1.4545
Tomato,Tomato 9,142.19,97.3,86.79,1.4613
Tomato,Tomato 9,141.91,109.49,99.93,1.2961
Tomato,Tomato 9,134.78,102.15,93.22,1.3194
Tomato,Tomato 9,130.01,89.43,76.94,1.4538
Tomato,Tomato 9,146.78,108.3,98.53,1.3553
Tomato,Tomato 9,146.41,104.94,95.61,1.3953
Tomato,Tomato 9,139.4,94.51,83.92,1.4751
Tomato,Tomato 9,141.42,108.14,100.04,1.3078
Tomato,Tomato 9,127.87,83.86,73.76,1.5248
Tomato,Tomato 9,136.09,105.12,96.02,1.2947
Tomato,Tomato 9,153.07,117.34,106.67,1.3046
Tomato,Tomato 9,145.77,105.33,96.7,1.384
Tomato,Tomato 9,141.48,91.81,80.13,1.541
Tomato,Tomato 9,145.12,98.08,86.1,1.4796
Tomato,Tomato 9,148.47,100.13,88.57,1.4828
Tomato,Tomato 9,144.03,108.3,100.12,1.3299
Tomato,Tomato 9,147.91,109.25,100.79,1.3539
Tomato,Tomato 9,143.73,109.49,101.5,1.3128
Tomato,Tomato 9,143.42,93.84,82.06,1.5283
Tomato,Tomato 9,138.41,102.08,90.86,1.3558
Tomato,Tomato 9,154.51,117.97,107.19,1.3097
Tomato,Tomato 9,138.85,92.52,79.02,1.5008
Tomato,Tomato 9,157.47,112.03,100.75,1.4056
Tomato,Tomato 9,146.14,103.02,91.5,1.4186
Tomato,Tomato 9,128.78,84.7,74.38,1.5203
Tomato,Tomato 9,144.11,100.87,92.09,1.4286
Tomato,Tomato 9,144.52,108.57,100.4,1.3312
Tomato,Tomato 9,146.09,104.34,94.9,1.4001
Tomato,Tomato 9,146.99,107.99,97.31,1.3612
Tomato,Tomato 9,122.44,90.09,80.15,1.359
Tomato,Tomato 9,159.57,118.66,106.42,1.3447
Tomato,Tomato 9,145.35,104.8,96.2,1.387
Tomato,Tomato 9,153.2,108.02,95.65,1.4183
Tomato,Tomato 9,139.31,94.43,83.81,1.4753
Tomato,Tomato 9,141.87,100.57,88.69,1.4107
Tomato,Tomato 9,146.91,109.06,100.66,1.3471
Tomato,Tomato 9,146.73,107.35,98.79,1.3668
Tomato,Tomato 9,131.83,89.3,79.21,1.4763
Tomato,Tomato 9,146.32,97.44,85.83,1.5016
Tomato,Tomato 9,132.16,84.61,74.59,1.562
Tomato,Tomato 9,131.81,82.16,70.77,1.6043
Tomato,Tomato 9,147.61,99.05,87.49,1.4902
Tomato,Tomato 9,147.11,108.88,100.24,1.3511
Tomato,Tomato 9,153.56,106.51,94.95,1.4418
Tomato,Tomato 9,128.81,89.49,77.46,1.4393
Tomato,Tomato 9,134.17,85.17,73.85,1.5754
Tomato,Tomato 9,129.1,85.74,75.56,1.5058
Tomato,Tomato 9,162.78,119.6,106.6,1.361
Tomato,Tomato 9,147.19,100.53,88.33,1.4641
Tomato,Tomato 9,133.5,84.95,73.65,1.5715
Tomato,Tomato 9,131.94,84.67,74.7,1.5583
Tomato,Tomato 9,145.53,99.38,87.9,1.4644
Tomato,Tomato 9,149.94,115.66,107.13,1.2964
Tomato,Tomato 9,157.08,116.19,103.85,1.352
Tomato,Tomato 9,146.98,100.22,88.2,1.4665
Tomato,Tomato 9,135.3,90.49,79.45,1.4951
Tomato,Tomato 9,140.04,94.3,81.15,1.4851
Tomato,Tomato 9,147.78,109.48,99.5,1.3498
Tomato,Tomato 9,149.55,107.56,95.97,1.3904
Tomato,Tomato 9,143.39,102.51,90.75,1.3988
Tomato,Tomato 9,146.93,109.59,100.66,1.3407
Tomato,Tomato 9,155.72,109.76,97.98,1.4187
Tomato,Tomato 9,139.91,108.27,98.9,1.2922
Tomato,Tomato 9,140.64,109.17,99.59,1.2882
Tomato,Tomato 9,132.08,84.71,74.74,1.5592
Tomato,Tomato 9,127.73,88.85,77.07,1.4376
Tomato,Tomato 9,133.35,100.03,91.15,1.333
Tomato,Tomato 9,137.35,92.74,81.94,1.4811
Tomato,Tomato 9,146.67,100.01,88.07,1.4666
Tomato,Tomato 9,136.08,89.09,79.51,1.5275
Tomato,Tomato 9,147.31,108.28,99.53,1.3605
Tomato,Tomato 9,146.17,99.7,87.91,1.4661
Tomato,Tomato 9,146.33,108.55,100.05,1.348
Tomato,Tomato 9,124.1,92.37,82.31,1.3435
Tomato,Tomato 9,121.56,89.1,79.21,1.3643
Tomato,Tomato 9,144.94,103.02,94.35,1.407
Tomato,Tomato 9,144.26,100.53,88.99,1.4349
Tomato,Tomato 9,147.63,109.1,100.48,1.3531
Tomato,Tomato 9,134.35,102.97,93.49,1.3047
Tomato,Tomato 9,140.12,99.08,86.86,1.4142
Tomato,Tomato 9,145.03,109.06,98.31,1.3299
Tomato,Tomato 9,146.71,107.71,99.27,1.3621
Tomato,Tomato 9,153.2,117.19,106.46,1.3073
Tomato,Tomato 9,156.84,116.4,104.16,1.3475
Tomato,Tomato 9,130.84,85.3,75.0,1.5338
Tomato,Tomato 9,147.7,112.37,103.66,1.3144
Tomato,Tomato 9,132.38,86.98,76.48,1.5219
Tomato,Tomato 9,133.09,95.97,84.57,1.3868
Tomato,Tomato 9,146.85,108.38,99.71,1.355
Tomato,Tomato 9,140.94,96.08,84.56,1.4668
Tomato,Tomato 9,121.4,89.17,79.17,1.3615
Tomato,Tomato 9,145.9,97.16,85.39,1.5016
Tomato,Tomato 9,134.68,86.95,77.36,1.5489
Tomato,Tomato 9,154.45,107.85,96.36,1.4321
Tomato,Tomato 9,153.96,114.24,102.17,1.3477
Tomato,Tomato 9,148.21,105.71,94.29,1.402
Tomato,Tomato 9,148.96,109.61,100.91,1.359
Tomato,Tomato 9,155.56,109.64,97.81,1.4188
Tomato,Tomato 9,143.62,109.69,101.82,1.3094
Tomato,Tomato 9,149.9,102.1,88.87,1.4681
Tomato,Tomato 9,136.59,103.34,94.89,1.3217
Tomato,Tomato 9,149.55,115.54,106.85,1.2943
Tomato,Tomato 9,124.05,87.19,76.92,1.4226
Tomato,Tomato 9,136.18,88.89,79.43,1.5321
Tomato,Tomato 9,139.29,92.82,83.55,1.5006
Tomato,Tomato 9,162.31,118.94,105.94,1.3646
Tomato,Tomato 9,131.78,84.92,74.89,1.5517
Tomato,Tomato 9,136.11,85.41,73.44,1.5936
Tomato,Tomato 9,145.97,104.98,96.38,1.3904
Tomato,Tomato 9,142.4,110.35,101.13,1.2904
Tomato,Tomato 9,145.36,105.27,94.19,1.3808
Tomato,Tomato 9,140.22,95.72,85.22,1.4649
Tomato,Tomato 9,157.61,116.26,103.74,1.3556
Tomato,Tomato 9,144.41,108.39,100.31,1.3322
Tomato,Tomato 9,148.46,107.94,98.93,1.3753
Tomato,Tomato 9,136.54,89.03,79.53,1.5336
Tomato,Tomato 9,150.17,108.77,97.03,1.3807
Tomato,Tomato 9,139.43,94.39,83.86,1.4772
Tomato,Tomato 9,133.92,92.43,79.86,1.4488
Tomato,Tomato 9,150.42,109.04,97.46,1.3794
Tomato,Tomato 9,150.5,112.67,102.02,1.3358
Tomato,Tomato 9,163.08,121.42,108.94,1.3431
Tomato,Tomato 9,116.43,81.21,71.2,1.4336
Tomato,Tomato 9,145.95,109.27,101.1,1.3356
Tomato,Tomato 9,146.79,113.77,104.73,1.2903
Tomato,Tomato 9,130.65,91.73,80.69,1.4243
Tomato,Tomato 9,137.19,92.63,81.69,1.4811
Tomato,Tomato 9,141.9,92.67,78.35,1.5312
Tomato,Tomato 9,144.03,108.47,97.66,1.3279
Tomato,Tomato 9,132.34,86.55,76.35,1.5291
Tomato,Tomato 9,141.47,96.27,87.15,1.4695
Tomato,Tomato 9,126.86,95.44,85.67,1.3291
Tomato,Tomato 9,152.95,106.28,93.72,1.4391
Tomato,Tomato 9,129.64,84.39,73.85,1.5361
Tomato,Tomato 9,140.11,94.86,84.34,1.477
Tomato,Tomato 9,127.64,96.09,86.52,1.3284
Tomato,Tomato 9,147.51,106.68,97.51,1.3828
Tomato,Tomato 9,134.08,103.13,93.53,1.3001
Tomato,Tomato 9,149.98,116.11,107.32,1.2917
Tomato,Tomato 9,131.78,89.11,78.73,1.4789
Tomato,Tomato 9,156.42,110.89,99.38,1.4106
Tomato,Tomato 9,146.16,109.99,101.22,1.3288
Tomato,Tomato 9,137.34,90.14,80.69,1.5237
Tomato,Tomato 9,133.12,82.34,70.31,1.6168
Tomato,Tomato 9,147.66,109.3,99.5,1.3509
Tomato,Tomato 9,132.52,86.7,76.31,1.5284
Tomato,Tomato 9,128.14,89.16,77.36,1.4373
Tomato,Tomato 9,133.07,86.32,76.33,1.5416
Tomato,Tomato 9,130.6,85.21,74.8,1.5328
Tomato,Tomato 9,148.46,113.56,104.96,1.3074
Tomato,Tomato 9,118.88,82.87,72.59,1.4346
Tomato,Tomato 9,148.04,107.76,98.66,1.3738
Tomato,Tomato 9,127.81,83.23,73.02,1.5356
Tomato,Tomato 9,145.86,106.06,95.16,1.3753
Tomato,Tomato 9,147.77,110.45,102.1,1.3379
Tomato,Tomato 9,135.43,90.43,79.52,1.4976
Tomato,Tomato 9,142.72,99.48,89.68,1.4346
Tomato,Tomato 9,116.17,81.38,71.36,1.4276
Tomato,Tomato 9,117.95,83.13,73.06,1.4189
Tomato,Tomato 9,135.03,94.16,82.4,1.434
Tomato,Tomato 9,139.5,94.51,84.05,1.476
Tomato,Tomato 9,136.78,105.44,96.16,1.2971
Tomato,Tomato 9,140.01,89.97,78.27,1.5562
Tomato,Tomato 9,145.83,109.07,100.7,1.3371
Tomato,Tomato 9,155.95,109.9,98.54,1.419
Tomato,Tomato 9,146.87,108.79,100.1,1.3501
Tomato,Tomato 9,148.49,112.87,102.33,1.3156
Tomato,Tomato 9,140.29,95.54,85.13,1.4684
Tomato,Tomato 9,146.46,110.9,100.13,1.3207
Tomato,Tomato 9,146.53,107.11,98.63,1.368
Tomato,Tomato 9,162.83,119.99,107.12,1.357
Tomato,Tomato 9,132.41,84.39,74.44,1.5691
Tomato,Tomato 9,135.0,98.28,87.02,1.3736
Tomato,Tomato 9,141.96,96.95,86.27,1.4643
Tomato,Tomato 9,147.4,104.68,93.21,1.4081
Tomato,Tomato 9,138.66,89.69,75.65,1.546
Tomato,Tomato 9,136.33,105.89,97.02,1.2874
Tomato,Tomato 9,130.21,92.74,81.04,1.4041
Tomato,Tomato 9,151.0,103.34,91.74,1.4612
Tomato,Tomato 9,117.06,82.9,72.97,1.4122
Tomato,Tomato 9,141.06,96.35,84.65,1.464
Tomato,Tomato 9,134.02,85.21,73.89,1.5728
Tomato,Tomato 9,145.27,99.36,88.06,1.462
Tomato,Tomato 9,132.3,84.49,74.56,1.5658
Tomato,Tomato 9,149.53,115.28,106.59,1.2971
Tomato,Tomato 9,145.49,104.38,95.69,1.3938
Tomato,Tomato 9,144.85,101.25,89.62,1.4306
Tomato,Tomato 9,144.05,99.2,88.58,1.4521
Tomato,Tomato 9,134.55,93.76,82.2,1.435
Tomato,Tomato 9,148.01,100.35,87.69,1.475
Tomato,Tomato 9,135.97,85.03,73.2,1.599
Tomato,Tomato 9,143.68,108.53,100.45,1.3238
Tomato,Tomato 9,149.31,113.59,103.01,1.3144
